Time (seconds),Lock,Running Time,Light,Acceleration x,Acceleration y,Acceleration z
31.56,31533118,31533147,98,120,28,-1032
31.59,31533118,31596775,98,112,40,-1032
31.6,31533118,31600776,98,112,40,-1032
31.6,31533118,31604776,98,116,44,-1036
31.6,31533118,31608799,99,116,44,-1036
31.63,31533118,31632860,99,124,48,-1040
31.64,31533118,31640790,98,124,48,-1040
31.64,31533118,31644801,98,128,40,-1036
31.64,31533118,31648869,98,128,40,-1036
31.65,31533118,31652875,98,128,40,-1036
31.65,31533118,31656778,98,128,40,-1036
31.68,31533118,31680774,99,116,40,-1016
31.68,31533118,31684776,104,112,44,-1020
31.68,31533118,31688786,104,112,44,-1020
31.69,31533118,31692802,104,112,44,-1020
31.69,31533118,31696776,104,112,44,-1020
31.7,31533118,31700776,104,112,44,-1020
31.72,31533118,31728869,100,124,48,-1044
31.73,31533118,31732931,100,124,48,-1044
31.73,31533118,31736807,100,124,48,-1044
31.74,31533118,31740866,100,124,48,-1044
31.74,31533118,31744880,100,88,60,-1060
31.74,31533118,31748784,100,88,60,-1060
31.75,31533118,31752787,100,88,60,-1060
31.77,31533118,31776775,99,76,40,-1028
31.78,31533118,31780787,99,76,40,-1028
31.78,31533118,31784827,105,-96,80,-988
31.78,31533118,31788777,105,-96,80,-988
31.79,31533118,31792779,105,-96,80,-988
31.8,31533118,31800775,105,-96,80,-988
31.82,31533118,31824927,101,8,28,-1060
31.82,31533118,31828789,101,8,28,-1060
31.83,31533118,31832806,101,8,28,-1060
31.83,31533118,31836865,99,8,28,-1060
31.84,31533118,31840939,99,8,28,-1060
31.84,31533118,31844786,99,-32,248,-1040
31.84,31533118,31848775,99,-32,248,-1040
31.87,31533118,31872774,100,44,-124,-964
31.87,31533118,31876786,100,44,-124,-964
31.88,31533118,31880776,100,44,-124,-964
31.88,31533118,31884799,102,60,-60,-756
31.88,31533118,31888776,102,60,-60,-756
31.89,31533118,31892776,102,60,-60,-756
31.91,31533118,31916868,102,-164,180,-864
31.92,31533118,31920944,102,-164,180,-864
31.92,31533118,31925093,102,-136,-332,-1076
31.92,31533118,31928775,102,-136,-332,-1076
31.93,31533118,31932865,102,-136,-332,-1076
31.93,31533118,31936938,106,-136,-332,-1076
31.96,31533118,31960775,102,-100,-68,-756
31.96,31533118,31964775,102,276,0,-992
31.97,31533118,31968775,102,276,0,-992
31.97,31533118,31976775,102,276,0,-992
31.98,31533118,31980776,102,276,0,-992
31.98,31533118,31984776,102,-72,256,-700
32.01,31533118,32012865,99,168,24,-860
32.01,31533118,32016936,99,168,24,-860
32.02,31533118,32020788,99,168,24,-860
32.02,31533118,32024816,99,204,-84,-1428
32.02,31533118,32028868,99,204,-84,-1428
32.03,31533118,32032930,99,204,-84,-1428
32.03,31533118,32036786,100,204,-84,-1428
32.06,31533118,32060867,107,188,316,-1628
32.06,31533118,32064775,107,-268,48,-1148
32.06,31533118,32068789,107,-268,48,-1148
32.07,31533118,32072776,107,-268,48,-1148
32.07,31533118,32076776,107,-268,48,-1148
32.08,31533118,32080776,107,-268,48,-1148
32.1,31533118,32104803,102,-464,-172,-572
32.1,31533118,32108867,102,-340,-352,-852
32.11,31533118,32112918,100,-340,-352,-852
32.11,31533118,32116787,100,-340,-352,-852
32.12,31533118,32120796,100,-340,-352,-852
32.12,31533118,32124864,100,-340,-352,-852
32.15,31533118,32148775,100,-536,-352,-476
32.15,31533118,32156775,100,-536,-352,-476
32.16,31533118,32160777,103,-536,-352,-476
32.16,31533118,32164786,103,-536,-352,-476
32.16,31533118,32168776,103,-256,-68,-64
32.17,31533118,32172776,103,-256,-68,-64
32.19,31533118,32196762,107,-116,-4,-1140
32.2,31533118,32200797,107,-116,-4,-1140
32.2,31533118,32204860,107,-116,-4,-1140
32.2,31533118,32208873,107,-76,-116,-1060
32.21,31533118,32212776,102,-76,-116,-1060
32.21,31533118,32216789,102,-76,-116,-1060
32.24,31533118,32240774,104,-192,376,-1484
32.24,31533118,32244943,104,-192,376,-1484
32.24,31533118,32248775,104,64,-32,-648
32.25,31533118,32252775,104,64,-32,-648
32.25,31533118,32256775,104,64,-32,-648
32.26,31533118,32260786,104,64,-32,-648
32.28,31533118,32284774,103,348,-256,-1040
32.28,31533118,32288775,102,388,352,-920
32.29,31533118,32292782,102,388,352,-920
32.29,31533118,32296794,102,388,352,-920
32.3,31533118,32300776,102,388,352,-920
32.3,31533118,32307309,102,-52,88,-488
32.43,31533118,32436775,96,456,96,-660
32.44,31533118,32440775,96,456,96,-660
32.44,31533118,32444775,96,456,96,-660
32.44,31533118,32448790,96,40,308,-788
32.45,31533118,32452775,96,40,308,-788
32.45,31533118,32456775,96,40,308,-788
32.46,31533118,32460787,96,40,308,-788
32.48,31533118,32484774,98,-348,208,-200
32.48,31533118,32488775,89,-8,-536,-2008
32.49,31533118,32492791,89,-8,-536,-2008
32.49,31533118,32496801,89,-8,-536,-2008
32.5,31533118,32500870,89,-8,-536,-2008
32.5,31533118,32504882,89,-8,-536,-2008
32.52,31533118,32528785,90,-300,176,36
32.53,31533118,32532775,90,-300,176,36
32.53,31533118,32536775,90,-300,176,36
32.54,31533118,32540798,86,-300,176,36
32.54,31533118,32544775,86,-300,176,36
32.54,31533118,32548861,86,-208,-72,-2040
32.55,31533118,32552775,86,-208,-72,-2040
32.57,31533118,32576775,93,-492,72,200
32.58,31533118,32580776,93,-492,72,200
32.58,31533118,32587281,84,-492,32,-748
32.59,31533118,32592809,84,372,32,-748
32.59,31533118,32596856,84,372,32,-748
32.6,31533118,32600868,84,372,32,-748
32.62,31533118,32624785,84,-108,200,-848
32.62,31533118,32628775,84,568,-40,-780
32.63,31533118,32632775,84,568,-40,-780
32.63,31533118,32636775,84,568,-40,-780
32.64,31533118,32640875,88,568,-40,-780
32.64,31533118,32644775,88,568,-40,-780
32.65,31533118,32656785,88,56,544,-384
32.67,31533118,32672775,79,588,232,-1380
32.67,31533118,32676793,79,588,232,-1380
32.68,31533118,32680776,79,588,232,-1380
32.68,31533118,32684773,79,588,232,-1380
32.68,31533118,32688841,79,-152,184,-360
32.69,31533118,32692807,79,-152,184,-360
32.71,31533118,32716871,77,-92,404,-1364
32.72,31533118,32720946,77,-92,404,-1364
32.72,31533118,32724786,77,-92,404,-1364
32.72,31533118,32728775,77,80,360,-612
32.73,31533118,32732775,77,80,360,-612
32.73,31533118,32736775,77,80,360,-612
32.76,31533118,32763284,74,200,-112,-776
32.76,31533118,32768850,74,-136,-8,-680
32.77,31533118,32772776,74,-136,-8,-680
32.77,31533118,32776775,74,-136,-8,-680
32.78,31533118,32780770,74,-136,-8,-680
32.78,31533118,32784797,74,-136,-8,-680
32.78,31533118,32788776,71,60,-60,-164
32.81,31533118,32812929,71,756,248,-1324
32.81,31533118,32816786,66,756,248,-1324
32.82,31533118,32820786,66,756,248,-1324
32.82,31533118,32824785,66,756,248,-1324
32.82,31533118,32828775,66,-168,-84,-960
32.83,31533118,32832775,66,-168,-84,-960
32.85,31533118,32856774,69,-448,-428,-856
32.86,31533118,32860776,69,-448,-428,-856
32.86,31533118,32864776,59,-448,-428,-856
32.86,31533118,32868775,59,200,20,-936
32.87,31533118,32872775,59,200,20,-936
32.87,31533118,32876763,59,200,20,-936
32.9,31533118,32900797,55,100,240,-1948
32.9,31533118,32904860,55,100,240,-1948
32.9,31533118,32908875,55,-164,-696,-2040
32.91,31533118,32912779,55,-164,-696,-2040
32.91,31533118,32919303,57,-164,-696,-2040
32.92,31533118,32924777,57,-164,-696,-2040
32.94,31533118,32948786,48,344,396,-1060
32.95,31533118,32952782,48,364,272,-1116
32.95,31533118,32956776,48,364,272,-1116
32.96,31533118,32960776,48,364,272,-1116
32.96,31533118,32964776,47,364,272,-1116
32.96,31533118,32968776,47,364,272,-1116
32.99,31533118,32996790,54,-64,192,-1116
33,31533118,33000817,54,-64,192,-1116
33,31533118,33004869,54,-64,192,-1116
33,31533118,33008931,54,-64,192,-1116
33.01,31533118,33012786,54,804,116,-2040
33.01,31533118,33016789,47,804,116,-2040
33.02,31533118,33020775,47,804,116,-2040
33.04,31533118,33044788,0,268,-452,-772
33.04,31533118,33048776,0,268,-452,-772
33.05,31533118,33052776,0,-776,612,-1116
33.05,31533118,33056776,0,-776,612,-1116
33.06,31533118,33060776,0,-776,612,-1116
33.06,31533118,33064776,0,-776,612,-1116
33.08,31533118,33088944,0,-192,84,-276
33.09,31533118,33092791,24,-544,-388,300
33.09,31533118,33099322,24,-544,-388,300
33.1,31533118,33104940,24,-544,-388,300
33.1,31533118,33108786,24,-544,-388,300
33.11,31533118,33112776,24,-840,-956,-1780
33.13,31533118,33136785,43,172,-100,-1648
33.14,31533118,33140776,41,172,-100,-1648
33.14,31533118,33144776,41,172,-100,-1648
33.14,31533118,33148776,41,172,-100,-1648
33.15,31533118,33152776,41,-276,-288,-1180
33.15,31533118,33156775,41,-276,-288,-1180
33.29,31533118,33292809,28,636,232,-644
33.29,31533118,33296869,28,636,232,-644
33.3,31533118,33300920,28,636,232,-644
33.3,31533118,33304786,28,636,232,-644
33.3,31533118,33308786,28,636,232,-644
33.31,31533118,33312775,28,-492,12,-988
33.31,31533118,33316775,25,-492,12,-988
33.34,31533118,33340775,30,180,40,-908
33.34,31533118,33344776,30,180,40,-908
33.34,31533118,33348789,30,180,40,-908
33.35,31533118,33352776,30,112,-52,-312
33.35,31533118,33356776,30,112,-52,-312
33.36,31533118,33360778,30,112,-52,-312
33.38,31533118,33387263,21,20,628,-1332
33.39,31533118,33392866,11,92,68,160
33.39,31533118,33396928,11,92,68,160
33.4,31533118,33400786,11,92,68,160
33.4,31533118,33404798,11,92,68,160
33.4,31533118,33408775,11,92,68,160
33.41,31533118,33412775,11,-296,-56,-464
33.43,31533118,33436775,5,-256,180,-540
33.44,31533118,33440799,0,-256,180,-540
33.44,31533118,33444776,0,-256,180,-540
33.44,31533118,33448776,0,-256,180,-540
33.45,31533118,33452776,0,-24,336,-232
33.45,31533118,33456772,0,-24,336,-232
33.48,31533118,33480805,0,80,84,-1376
33.48,31533118,33484868,0,80,84,-1376
33.48,31533118,33488919,0,80,84,-1376
33.49,31533118,33492786,0,276,100,-324
33.49,31533118,33496799,0,276,100,-324
33.5,31533118,33500775,0,276,100,-324
33.5,31533118,33504781,0,276,100,-324
33.52,31533118,33528775,0,240,376,-584
33.53,31533118,33532798,0,-72,88,-932
33.53,31533118,33536776,0,-72,88,-932
33.54,31533118,33540776,0,-72,88,-932
33.54,31533118,33548776,0,-72,88,-932
33.55,31533118,33552787,0,-460,-436,-268
33.55,31533118,33556795,0,-460,-436,-268
33.58,31533118,33580859,0,4,808,-1548
33.58,31533118,33584932,0,4,808,-1548
33.58,31533118,33588786,0,4,808,-1548
33.59,31533118,33592786,0,192,-256,-1532
33.59,31533118,33596778,0,192,-256,-1532
33.6,31533118,33600775,0,192,-256,-1532
33.62,31533118,33624778,0,284,52,-872
33.62,31533118,33628776,0,284,52,-872
33.63,31533118,33632776,0,-120,1100,-972
33.63,31533118,33636775,0,-120,1100,-972
33.64,31533118,33640776,0,-120,1100,-972
33.64,31533118,33644775,0,-120,1100,-972
33.67,31533118,33672860,0,-40,-196,-692
33.67,31533118,33676940,0,-40,-196,-692
33.68,31533118,33680791,0,-40,-196,-692
33.68,31533118,33684786,0,-40,-196,-692
33.68,31533118,33688775,0,-40,-196,-692
33.69,31533118,33692775,0,56,-312,-1160
33.69,31533118,33696776,0,56,-312,-1160
33.72,31533118,33720775,0,4,-136,-696
33.72,31533118,33728775,0,4,-136,-696
33.73,31533118,33732776,0,4,-136,-696
33.73,31533118,33736776,0,-248,-60,76
33.74,31533118,33740776,0,-248,-60,76
33.74,31533118,33744777,0,-248,-60,76
33.74,31533118,33748792,0,-248,-60,76
33.77,31533118,33772802,0,124,28,-640
33.77,31533118,33776933,0,60,-248,-876
33.78,31533118,33780791,0,60,-248,-876
33.78,31533118,33784775,0,60,-248,-876
33.78,31533118,33788775,0,60,-248,-876
33.79,31533118,33792775,0,60,-248,-876
33.81,31533118,33816775,0,144,128,-464
33.82,31533118,33820776,0,144,128,-464
33.82,31533118,33824776,0,144,128,-464
33.82,31533118,33828776,0,144,128,-464
33.83,31533118,33832776,0,144,128,-464
33.83,31533118,33836775,0,-176,-156,-436
33.84,31533118,33840764,0,-176,-156,-436
33.86,31533118,33864805,0,-196,376,-1268
33.86,31533118,33868868,0,-196,376,-1268
33.87,31533118,33872922,0,-196,376,-1268
33.87,31533118,33876787,0,168,-348,-1916
33.88,31533118,33884775,0,168,-348,-1916
33.88,31533118,33888775,0,168,-348,-1916
33.91,31533118,33912775,0,212,112,-1880
33.91,31533118,33916776,0,-424,44,-608
33.92,31533118,33920776,0,-424,44,-608
33.92,31533118,33924777,0,-424,44,-608
33.92,31533118,33928790,0,-424,44,-608
33.93,31533118,33932773,0,-424,44,-608
33.95,31533118,33956788,0,-144,136,-1476
33.96,31533118,33960855,0,-144,136,-1476
33.96,31533118,33964864,0,-144,136,-1476
33.96,31533118,33968937,0,-144,136,-1476
33.97,31533118,33972785,0,-144,136,-1476
33.97,31533118,33976777,0,-428,1008,-1772
33.98,31533118,33980775,0,-428,1008,-1772
34,31533118,34004785,0,-80,24,-452
34,31533118,34008776,0,-80,24,-452
34.01,31533118,34012776,0,-80,24,-452
34.01,31533118,34016776,0,-304,-324,-900
34.02,31533118,34020790,0,-304,-324,-900
34.02,31533118,34024776,0,-304,-324,-900
34.15,31533118,34152792,0,300,-40,-1092
34.15,31533118,34156822,0,4,-296,-732
34.16,31533118,34164945,0,4,-296,-732
34.16,31533118,34168800,0,4,-296,-732
34.17,31533118,34172775,0,4,-296,-732
34.17,31533118,34176778,0,-152,232,-952
34.18,31533118,34180775,0,-152,232,-952
34.2,31533118,34204778,0,192,-188,-1012
34.2,31533118,34208776,0,192,-188,-1012
34.21,31533118,34212776,0,192,-188,-1012
34.21,31533118,34216776,0,172,144,-1364
34.22,31533118,34220776,0,172,144,-1364
34.22,31533118,34224772,0,172,144,-1364
34.24,31533118,34248791,0,228,80,-1340
34.25,31533118,34252819,0,228,80,-1340
34.25,31533118,34256860,0,-44,-4,-1008
34.26,31533118,34260932,0,-44,-4,-1008
34.26,31533118,34264785,0,-44,-4,-1008
34.26,31533118,34268776,0,-44,-4,-1008
34.27,31533118,34272775,0,-44,-4,-1008
34.29,31533118,34296789,0,-8,76,-1056
34.3,31533118,34300776,0,-8,76,-1056
34.3,31533118,34304776,0,-8,76,-1056
34.3,31533118,34308776,0,-8,76,-1056
34.31,31533118,34312776,0,-8,76,-1056
34.32,31533118,34320776,0,-28,28,-1056
34.34,31533118,34344787,0,-76,88,-976
34.34,31533118,34348801,0,-76,88,-976
34.35,31533118,34352798,0,-76,88,-976
34.35,31533118,34357142,0,-64,56,-1032
34.36,31533118,34360785,0,-64,56,-1032
34.36,31533118,34364786,0,-64,56,-1032
34.36,31533118,34368775,0,-64,56,-1032
34.39,31533118,34392785,0,-68,96,-1040
34.39,31533118,34396776,0,-116,20,-996
34.4,31533118,34400776,0,-116,20,-996
34.4,31533118,34404776,0,-116,20,-996
34.4,31533118,34408776,0,-116,20,-996
34.41,31533118,34412776,0,-116,20,-996
34.44,31533118,34440789,0,-112,24,-976
34.44,31533118,34444812,0,-112,24,-976
34.44,31533118,34448863,0,-112,24,-976
34.45,31533118,34452928,0,-112,24,-976
34.45,31533118,34456786,0,-64,-12,-1036
34.46,31533118,34460786,0,-64,-12,-1036
34.46,31533118,34464775,0,-64,-12,-1036
34.48,31533118,34488786,0,12,88,-1152
34.49,31533118,34492777,0,12,88,-1152
34.5,31533118,34500777,0,-148,-12,-1004
34.5,31533118,34504776,0,-148,-12,-1004
34.5,31533118,34508793,0,-148,-12,-1004
34.51,31533118,34512776,0,-148,-12,-1004
34.53,31533118,34536795,0,24,28,-1092
34.54,31533118,34540801,0,-80,40,-1072
34.54,31533118,34544865,0,-80,40,-1072
34.54,31533118,34548879,0,-80,40,-1072
34.55,31533118,34552783,0,-80,40,-1072
34.55,31533118,34556786,0,-80,40,-1072
34.56,31533118,34560776,0,-116,408,-1100
34.58,31533118,34584785,0,-328,68,-884
34.58,31533118,34588776,0,-328,68,-884
34.59,31533118,34592776,0,-328,68,-884
34.59,31533118,34596776,0,-328,68,-884
34.6,31533118,34600779,0,-224,200,-1256
34.6,31533118,34604776,0,-224,200,-1256
34.62,31533118,34628877,0,-56,240,-1164
34.63,31533118,34632938,0,-56,240,-1164
34.63,31533118,34636792,0,-56,240,-1164
34.64,31533118,34640821,0,-36,-72,-1208
34.64,31533118,34644860,0,-36,-72,-1208
34.65,31533118,34648933,0,-36,-72,-1208
34.65,31533118,34656808,0,-36,-72,-1208
34.68,31533118,34680774,0,84,-144,-976
34.68,31533118,34684860,0,84,-144,-976
34.68,31533118,34688776,0,84,-144,-976
34.69,31533118,34692776,0,84,-144,-976
34.69,31533118,34696776,0,84,-144,-976
34.7,31533118,34700776,0,-28,-76,-584
34.72,31533118,34724870,0,-108,108,-704
34.72,31533118,34728948,0,-108,108,-704
34.73,31533118,34732789,0,-108,108,-704
34.73,31533118,34736862,0,-108,108,-704
34.74,31533118,34740870,0,-28,120,-816
34.74,31533118,34744943,0,-28,120,-816
34.74,31533118,34748802,0,-28,120,-816
34.77,31533118,34772774,0,92,-48,-692
34.77,31533118,34776860,0,92,-48,-692
34.78,31533118,34780787,0,-96,296,-1548
34.78,31533118,34784782,0,-96,296,-1548
34.78,31533118,34788776,0,-96,296,-1548
34.79,31533118,34792776,0,-96,296,-1548
34.81,31533118,34816859,0,80,-260,-372
34.82,31533118,34820872,0,-4,52,-716
34.82,31533118,34824945,0,-4,52,-716
34.83,31533118,34832857,0,-4,52,-716
34.83,31533118,34836864,0,-4,52,-716
34.84,31533118,34840938,0,-312,132,-1200
34.84,31533118,34844786,0,-312,132,-1200
34.86,31533118,34868774,0,228,-340,-1064
34.87,31533118,34872786,0,228,-340,-1064
34.87,31533118,34876786,0,228,-340,-1064
34.88,31533118,34880776,0,-28,276,-328
34.88,31533118,34884776,0,-28,276,-328
34.88,31533118,34888776,0,-28,276,-328
35.02,31533118,35024935,0,-24,72,-1672
35.02,31533118,35028788,0,-24,72,-1672
35.03,31533118,35032819,0,-24,72,-1672
35.03,31533118,35036868,0,-24,72,-1672
35.04,31533118,35040930,0,-256,-88,-688
35.04,31533118,35044786,0,-256,-88,-688
35.04,31533118,35048786,0,-256,-88,-688
35.07,31533118,35072775,0,220,284,-1208
35.07,31533118,35076786,0,220,284,-1208
35.08,31533118,35080776,0,72,20,-1080
35.08,31533118,35084776,0,72,20,-1080
35.08,31533118,35088776,0,72,20,-1080
35.09,31533118,35092776,0,72,20,-1080
35.12,31533118,35121000,0,0,-56,-1212
35.12,31533118,35124948,0,0,-56,-1212
35.12,31533118,35128788,0,0,-56,-1212
35.13,31533118,35132861,0,0,-56,-1212
35.13,31533118,35136882,0,0,-56,-1212
35.14,31533118,35140784,0,224,80,-1288
35.14,31533118,35144786,0,224,80,-1288
35.16,31533118,35168774,0,52,332,-1388
35.17,31533118,35172863,0,52,332,-1388
35.17,31533118,35176776,0,52,332,-1388
35.18,31533118,35180779,0,-156,144,-1264
35.18,31533118,35184775,0,-156,144,-1264
35.18,31533118,35188776,0,-156,144,-1264
35.19,31533118,35192776,0,-156,144,-1264
35.21,31533118,35216868,0,-364,-516,-716
35.22,31533118,35221207,0,-400,-176,-1288
35.22,31533118,35224775,0,-400,-176,-1288
35.22,31533118,35228818,0,-400,-176,-1288
35.23,31533118,35232870,0,-400,-176,-1288
35.23,31533118,35236819,0,-400,-176,-1288
35.26,31533118,35260774,0,-304,-200,-648
35.26,31533118,35264776,0,-304,-200,-648
35.27,31533118,35268787,0,-304,-200,-648
35.27,31533118,35276775,0,-304,-200,-648
35.28,31533118,35280776,0,-104,-464,-684
35.28,31533118,35284775,0,-104,-464,-684
35.3,31533118,35308874,0,-172,-180,-472
35.31,31533118,35312883,0,-172,-180,-472
35.31,31533118,35316783,0,-172,-180,-472
35.32,31533118,35320791,0,-172,-180,-472
35.32,31533118,35324865,0,160,400,-1708
