Time (seconds),Lock,Running Time,Light,Acceleration x,Acceleration y,Acceleration z
35.32,31533118,35328862,0,160,400,-1708
35.35,31533118,35352774,0,-260,-32,-1144
35.35,31533118,35356920,0,-260,-32,-1144
35.36,31533118,35360775,0,-260,-32,-1144
35.36,31533118,35364786,0,344,76,-404
35.36,31533118,35368776,0,344,76,-404
35.37,31533118,35372776,0,344,76,-404
35.37,31533118,35376776,0,344,76,-404
35.4,31533118,35400788,0,-200,128,-1240
35.4,31533118,35404862,0,-168,-4,-908
35.4,31533118,35408871,0,-168,-4,-908
35.41,31533118,35412785,0,-168,-4,-908
35.41,31533118,35416792,0,-168,-4,-908
35.42,31533118,35420865,0,-168,-4,-908
35.44,31533118,35444774,0,524,208,-1052
35.45,31533118,35452775,0,524,208,-1052
35.45,31533118,35456778,0,524,208,-1052
35.46,31533118,35460786,0,524,208,-1052
35.46,31533118,35464776,0,120,68,-1032
35.46,31533118,35468776,0,120,68,-1032
35.47,31533118,35472776,0,120,68,-1032
35.49,31533118,35496859,0,-476,-156,-1872
35.5,31533118,35500875,0,-476,-156,-1872
35.5,31533118,35504778,0,36,232,-1460
35.5,31533118,35508796,0,36,232,-1460
35.51,31533118,35512864,0,36,232,-1460
35.51,31533118,35516869,0,36,232,-1460
35.54,31533118,35540774,0,-276,-284,-1800
35.54,31533118,35544775,0,-228,-8,-1180
35.54,31533118,35548777,0,-228,-8,-1180
35.55,31533118,35552786,0,-228,-8,-1180
35.55,31533118,35556776,0,-228,-8,-1180
35.56,31533118,35560776,0,-228,-8,-1180
35.58,31533118,35588798,11,-60,-168,-704
35.59,31533118,35592861,11,-60,-168,-704
35.59,31533118,35596877,11,-60,-168,-704
35.6,31533118,35600779,4,-60,-168,-704
35.6,31533118,35604791,4,-252,-108,-492
35.61,31533118,35612880,4,-252,-108,-492
35.61,31533118,35616777,4,-252,-108,-492
35.64,31533118,35640774,18,156,300,-1764
35.64,31533118,35644776,18,-80,340,-1972
35.64,31533118,35648787,18,-80,340,-1972
35.65,31533118,35652800,22,-80,340,-1972
35.65,31533118,35656777,22,-80,340,-1972
35.66,31533118,35660868,22,-80,340,-1972
35.68,31533118,35684797,21,-120,-44,-872
35.68,31533118,35688789,21,-120,-44,-872
35.69,31533118,35692874,21,-120,-44,-872
35.69,31533118,35696778,21,-120,-44,-872
35.7,31533118,35700795,15,-120,-44,-872
35.7,31533118,35704872,15,-8,-80,-932
35.73,31533118,35732778,22,-512,-12,-1368
35.73,31533118,35736776,22,-512,-12,-1368
35.74,31533118,35740776,22,-512,-12,-1368
35.74,31533118,35744784,22,288,-208,-364
35.74,31533118,35748777,22,288,-208,-364
35.75,31533118,35752889,32,288,-208,-364
35.88,31533118,35880818,38,332,512,-1004
35.88,31533118,35884932,38,808,632,-2040
35.89,31533118,35892790,38,808,632,-2040
35.89,31533118,35896806,38,808,632,-2040
35.9,31533118,35900870,47,808,632,-2040
35.9,31533118,35905184,47,432,668,-1600
35.9,31533118,35908877,47,432,668,-1600
35.93,31533118,35932774,42,296,720,-804
35.93,31533118,35936795,42,296,720,-804
35.94,31533118,35940786,42,296,720,-804
35.94,31533118,35944776,42,-596,524,-1572
35.94,31533118,35948776,42,-596,524,-1572
35.95,31533118,35952776,48,-596,524,-1572
35.97,31533118,35976808,46,200,-12,-928
35.98,31533118,35980860,46,200,-12,-928
35.98,31533118,35984988,46,-28,708,-668
35.98,31533118,35988795,46,-28,708,-668
35.99,31533118,35992818,46,-28,708,-668
35.99,31533118,35996870,46,-28,708,-668
36.02,31533118,36024774,40,28,-196,-1172
36.02,31533118,36028776,28,28,-196,-1172
36.03,31533118,36032775,28,28,-196,-1172
36.03,31533118,36036786,28,28,-196,-1172
36.04,31533118,36040776,28,28,-196,-1172
36.04,31533118,36044777,28,-12,324,-972
36.05,31533118,36052775,0,-12,324,-972
36.07,31533118,36076868,0,-424,32,-1716
36.08,31533118,36080920,0,-424,32,-1716
36.08,31533118,36084937,0,112,132,112
36.08,31533118,36088861,0,112,132,112
36.09,31533118,36092863,0,112,132,112
36.09,31533118,36096879,0,112,132,112
36.12,31533118,36120774,0,296,680,-1696
36.12,31533118,36124775,0,296,680,-1696
36.12,31533118,36128779,40,-576,252,-884
36.13,31533118,36132786,40,-576,252,-884
36.13,31533118,36136776,40,-576,252,-884
36.14,31533118,36140790,40,-576,252,-884
36.15,31533118,36152775,41,468,104,-1584
36.16,31533118,36168790,41,208,-152,-924
36.17,31533118,36172862,41,208,-152,-924
36.17,31533118,36176790,41,208,-152,-924
36.18,31533118,36180777,41,208,-152,-924
36.18,31533118,36184810,41,208,-152,-924
36.18,31533118,36188859,41,-348,-248,-888
36.21,31533118,36212874,43,-144,396,-1064
36.21,31533118,36216775,43,-144,396,-1064
36.22,31533118,36220775,43,-144,396,-1064
36.22,31533118,36228786,50,-292,-108,-960
36.23,31533118,36232776,50,-292,-108,-960
36.23,31533118,36236776,50,-292,-108,-960
36.26,31533118,36260775,44,-120,484,-1880
36.26,31533118,36264789,44,-120,484,-1880
36.26,31533118,36268863,44,-476,-40,-1664
36.27,31533118,36272874,44,-476,-40,-1664
36.27,31533118,36276800,48,-476,-40,-1664
36.28,31533118,36280794,48,-476,-40,-1664
36.3,31533118,36304877,57,444,32,-1120
36.3,31533118,36308776,57,-376,132,-392
36.31,31533118,36312789,57,-376,132,-392
36.31,31533118,36316775,57,-376,132,-392
36.32,31533118,36320775,57,-376,132,-392
36.32,31533118,36324786,57,-376,132,-392
36.34,31533118,36348775,53,776,552,-2040
36.35,31533118,36352776,59,776,552,-2040
36.35,31533118,36356770,59,776,552,-2040
36.36,31533118,36360798,59,776,552,-2040
36.36,31533118,36364858,59,776,552,-2040
36.36,31533118,36368876,59,-676,-432,-652
36.39,31533118,36396785,54,-228,-104,-904
36.4,31533118,36403289,55,-228,-104,-904
36.4,31533118,36408775,55,-376,-160,-1020
36.41,31533118,36412775,55,-376,-160,-1020
36.41,31533118,36416786,55,-376,-160,-1020
36.42,31533118,36420776,55,-376,-160,-1020
36.44,31533118,36448781,57,-468,-380,-1096
36.45,31533118,36452817,64,-468,-380,-1096
36.45,31533118,36456867,64,-468,-380,-1096
36.46,31533118,36460945,64,-468,-380,-1096
36.46,31533118,36464791,64,-468,-380,-1096
36.46,31533118,36468808,64,-320,-104,-1384
36.49,31533118,36496774,60,68,-44,-1008
36.5,31533118,36500775,60,68,-44,-1008
36.5,31533118,36504775,59,68,-44,-1008
36.5,31533118,36508775,59,20,-92,-940
36.51,31533118,36512786,59,20,-92,-940
36.51,31533118,36516869,59,20,-92,-940
36.52,31533118,36520776,59,20,-92,-940
36.54,31533118,36544793,60,-12,36,-1168
36.54,31533118,36548803,60,12,52,-1060
36.55,31533118,36552890,62,12,52,-1060
36.55,31533118,36556883,62,12,52,-1060
36.56,31533118,36560785,62,12,52,-1060
36.56,31533118,36567312,62,72,116,-1044
36.59,31533118,36596774,63,-24,148,-1120
36.6,31533118,36600775,63,-24,148,-1120
36.6,31533118,36604786,63,-24,148,-1120
36.6,31533118,36608867,63,-28,48,-1040
36.61,31533118,36612776,63,-28,48,-1040
36.61,31533118,36616782,63,-28,48,-1040
36.62,31533118,36620776,63,-28,48,-1040
36.75,31533118,36756804,59,-136,76,-1424
36.76,31533118,36760792,59,-136,76,-1424
36.76,31533118,36764857,59,-136,76,-1424
36.76,31533118,36769132,59,64,28,-764
36.77,31533118,36772783,59,64,28,-764
36.77,31533118,36776786,59,64,28,-764
36.8,31533118,36800774,66,44,-20,-952
36.8,31533118,36804786,57,44,-20,-952
36.8,31533118,36808783,57,-12,416,-1012
36.81,31533118,36812776,57,-12,416,-1012
36.81,31533118,36816776,57,-12,416,-1012
36.82,31533118,36820776,57,-12,416,-1012
36.83,31533118,36832775,59,264,196,-884
36.84,31533118,36849123,59,144,-60,-764
36.85,31533118,36852778,59,144,-60,-764
36.85,31533118,36859282,56,144,-60,-764
36.86,31533118,36864876,56,144,-60,-764
36.86,31533118,36868779,56,104,76,-812
36.87,31533118,36872786,56,104,76,-812
36.89,31533118,36896774,56,324,312,-980
36.9,31533118,36900786,56,324,312,-980
36.9,31533118,36904776,54,324,312,-980
36.9,31533118,36908776,54,-424,-292,-164
36.91,31533118,36912775,54,-424,-292,-164
36.91,31533118,36916776,54,-424,-292,-164
36.94,31533118,36940866,54,-60,-68,-640
36.94,31533118,36944879,54,-60,-68,-640
36.94,31533118,36948785,54,-60,-68,-640
36.95,31533118,36952793,54,-12,-92,-472
36.95,31533118,36956866,53,-12,-92,-472
36.96,31533118,36960920,53,-12,-92,-472
36.96,31533118,36964786,53,-12,-92,-472
36.98,31533118,36988774,49,144,-120,-1292
36.99,31533118,36992776,49,344,-132,-1632
36.99,31533118,36996787,49,344,-132,-1632
37,31533118,37000776,49,344,-132,-1632
37,31533118,37004822,51,344,-132,-1632
37,31533118,37008776,51,344,-132,-1632
37.03,31533118,37035292,55,212,116,-1044
37.04,31533118,37040885,55,212,116,-1044
37.04,31533118,37044783,55,212,116,-1044
37.04,31533118,37048792,55,212,116,-1044
37.05,31533118,37052865,55,260,-4,-944
37.05,31533118,37056871,53,260,-4,-944
37.08,31533118,37080774,47,216,-64,-1356
37.08,31533118,37084775,47,216,-64,-1356
37.08,31533118,37088775,47,216,-64,-1356
37.09,31533118,37092786,47,424,-92,-1292
37.09,31533118,37096776,47,424,-92,-1292
37.1,31533118,37100776,47,424,-92,-1292
37.12,31533118,37124788,48,-144,136,-980
37.12,31533118,37128798,48,-144,136,-980
37.13,31533118,37132865,48,-176,292,-1288
37.13,31533118,37136877,48,-176,292,-1288
37.14,31533118,37140779,48,-176,292,-1288
37.14,31533118,37144799,48,-176,292,-1288
37.17,31533118,37172774,46,220,32,-312
37.17,31533118,37176775,46,220,32,-312
37.18,31533118,37180776,51,220,32,-312
37.18,31533118,37184786,51,220,32,-312
37.18,31533118,37188919,51,220,32,-312
37.19,31533118,37195225,51,-64,232,-1108
37.2,31533118,37200775,51,-64,232,-1108
37.22,31533118,37224855,36,428,296,-512
37.22,31533118,37228868,36,428,296,-512
37.23,31533118,37232942,0,-388,-612,-536
37.23,31533118,37236793,0,-388,-612,-536
37.24,31533118,37240867,0,-388,-612,-536
37.24,31533118,37244865,0,-388,-612,-536
37.26,31533118,37268774,0,-228,576,-964
37.27,31533118,37272775,0,548,400,-1224
37.27,31533118,37276775,0,548,400,-1224
37.28,31533118,37280924,0,548,400,-1224
37.28,31533118,37284776,0,548,400,-1224
37.28,31533118,37288790,0,548,400,-1224
37.29,31533118,37292776,0,424,156,-1844
37.31,31533118,37316815,0,-356,412,-1256
37.32,31533118,37320863,0,-356,412,-1256
37.32,31533118,37324925,0,-356,412,-1256
37.32,31533118,37328797,0,-356,412,-1256
37.33,31533118,37332805,40,164,276,-1972
37.33,31533118,37336860,40,164,276,-1972
37.36,31533118,37360774,42,-304,-24,-1420
37.36,31533118,37364776,42,-304,-24,-1420
37.37,31533118,37368776,42,-268,-36,-896
37.37,31533118,37376786,42,-268,-36,-896
37.38,31533118,37380810,42,-268,-36,-896
37.38,31533118,37384776,42,-268,-36,-896
37.4,31533118,37408774,43,-48,-336,-880
37.41,31533118,37412798,43,-72,-212,-452
37.41,31533118,37416859,43,-72,-212,-452
37.42,31533118,37420883,43,-72,-212,-452
37.42,31533118,37424784,43,-72,-212,-452
37.42,31533118,37428792,43,-72,-212,-452
37.45,31533118,37456774,47,212,212,-1916
37.46,31533118,37460775,47,212,212,-1916
37.46,31533118,37464789,47,212,212,-1916
37.46,31533118,37468775,47,212,212,-1916
37.47,31533118,37472786,47,-208,-12,-644
37.47,31533118,37476776,47,-208,-12,-644
37.48,31533118,37480776,47,-208,-12,-644
37.61,31533118,37612919,38,-176,-184,-1032
37.61,31533118,37616776,38,-176,-184,-1032
37.62,31533118,37620959,38,-176,-184,-1032
37.62,31533118,37624793,38,-176,-184,-1032
37.62,31533118,37628855,38,-176,-184,-1032
37.63,31533118,37633129,36,-56,-220,-724
37.65,31533118,37659232,43,-60,-352,-804
37.66,31533118,37664774,43,-60,-352,-804
37.66,31533118,37668786,43,-60,-352,-804
37.67,31533118,37672776,43,116,308,-1220
37.67,31533118,37676776,43,116,308,-1220
37.68,31533118,37680776,43,116,308,-1220
37.7,31533118,37704788,37,20,96,-1344
37.7,31533118,37708861,31,20,96,-1344
37.71,31533118,37712874,31,-156,132,-896
37.71,31533118,37716776,31,-156,132,-896
37.72,31533118,37720795,31,-156,132,-896
37.72,31533118,37724857,31,-156,132,-896
37.74,31533118,37748774,32,-236,20,-476
37.75,31533118,37752775,32,-236,20,-476
37.75,31533118,37756776,32,-156,108,-812
37.76,31533118,37760776,30,-156,108,-812
37.76,31533118,37764786,30,-156,108,-812
37.76,31533118,37768941,30,-156,108,-812
37.79,31533118,37796791,30,16,80,-1088
37.8,31533118,37800801,30,16,80,-1088
37.8,31533118,37804864,30,16,80,-1088
37.8,31533118,37808880,26,16,80,-1088
37.81,31533118,37812788,26,16,80,-1088
37.81,31533118,37819318,26,12,100,-1000
37.82,31533118,37824933,26,12,100,-1000
37.84,31533118,37848774,35,80,-104,-948
37.85,31533118,37852775,35,80,-104,-948
37.85,31533118,37856786,35,72,-8,-1080
37.86,31533118,37860779,25,72,-8,-1080
37.86,31533118,37864776,25,72,-8,-1080
37.86,31533118,37868776,25,72,-8,-1080
37.89,31533118,37896865,26,-72,64,-1052
37.9,31533118,37900874,26,-72,64,-1052
37.9,31533118,37904781,26,-72,64,-1052
37.9,31533118,37908789,33,-72,64,-1052
37.91,31533118,37912862,33,-72,64,-1052
37.91,31533118,37916870,33,-28,28,-1048
37.92,31533118,37920941,33,-28,28,-1048
37.94,31533118,37944791,28,-52,84,-1076
37.94,31533118,37948775,28,-52,84,-1076
37.95,31533118,37952786,28,-52,84,-1076
37.95,31533118,37956787,28,-40,32,-1072
37.96,31533118,37960776,36,-40,32,-1072
37.96,31533118,37964776,36,-40,32,-1072
37.98,31533118,37988796,29,-48,96,-1040
37.99,31533118,37992855,29,-48,96,-1040
37.99,31533118,37999322,29,-48,-16,-952
38,31533118,38004797,29,-48,-16,-952
38,31533118,38008873,28,-48,-16,-952
38.01,31533118,38012865,28,-48,-16,-952
38.01,31533118,38016931,28,120,-64,-1016
38.04,31533118,38040774,28,92,-144,-832
38.04,31533118,38044789,28,92,-144,-832
38.04,31533118,38048786,28,92,-144,-832
38.05,31533118,38052776,28,92,-144,-832
38.05,31533118,38056776,28,60,40,-1060
38.06,31533118,38060776,35,60,40,-1060
38.08,31533118,38084789,33,36,36,-1028
38.08,31533118,38088817,33,36,36,-1028
38.09,31533118,38092869,33,36,36,-1028
38.09,31533118,38096932,33,40,-44,-1032
38.1,31533118,38100795,33,40,-44,-1032
38.1,31533118,38104856,33,40,-44,-1032
38.1,31533118,38108865,31,40,-44,-1032
38.13,31533118,38132774,31,-112,156,-1000
38.13,31533118,38136790,31,-24,-132,-764
38.14,31533118,38140775,31,-24,-132,-764
38.14,31533118,38144786,31,-24,-132,-764
38.14,31533118,38148776,31,-24,-132,-764
38.15,31533118,38155263,31,-52,72,-832
38.18,31533118,38180796,32,116,336,-1140
38.18,31533118,38184869,34,116,336,-1140
38.18,31533118,38188882,34,116,336,-1140
38.19,31533118,38192789,34,116,336,-1140
38.19,31533118,38196797,34,52,-12,-1092
38.2,31533118,38200859,34,52,-12,-1092
38.22,31533118,38224774,35,-232,328,-640
38.22,31533118,38228775,35,-232,328,-640
38.23,31533118,38232775,35,-232,328,-640
38.23,31533118,38236786,35,-196,60,-932
38.24,31533118,38240776,35,-196,60,-932
38.24,31533118,38244776,35,-196,60,-932
38.27,31533118,38272787,37,-76,436,-1020
38.27,31533118,38276917,37,-376,136,-1172
38.28,31533118,38280919,37,-376,136,-1172
38.28,31533118,38284796,37,-376,136,-1172
38.28,31533118,38288802,37,-376,136,-1172
38.29,31533118,38292868,37,-376,136,-1172
38.29,31533118,38297146,37,-64,132,-976
38.32,31533118,38320777,39,-192,-208,-920
38.32,31533118,38324775,39,-192,-208,-920
38.32,31533118,38328786,39,-192,-208,-920
38.33,31533118,38335286,48,-192,-208,-920
38.34,31533118,38340775,48,184,192,-1004
38.34,31533118,38344776,48,184,192,-1004
38.48,31533118,38480934,40,-188,-84,-888
38.48,31533118,38484796,40,-188,-84,-888
38.48,31533118,38488861,40,-188,-84,-888
38.49,31533118,38492869,40,-188,-84,-888
38.49,31533118,38496868,40,-100,-220,-740
38.5,31533118,38500786,40,-100,-220,-740
38.52,31533118,38524779,42,112,136,-928
38.52,31533118,38528786,42,112,136,-928
38.53,31533118,38532783,42,112,136,-928
38.53,31533118,38536776,40,112,136,-928
38.54,31533118,38540776,40,-136,236,-1292
38.54,31533118,38544776,40,-136,236,-1292
38.56,31533118,38568865,42,136,80,-812
38.57,31533118,38572935,42,136,80,-812
38.57,31533118,38576797,42,136,80,-812
38.58,31533118,38580814,42,88,56,-1344
38.58,31533118,38584865,42,88,56,-1344
38.58,31533118,38588879,46,88,56,-1344
38.59,31533118,38592786,46,88,56,-1344
38.61,31533118,38616787,40,-288,88,-680
38.62,31533118,38623261,40,-372,24,-572
38.62,31533118,38628775,40,-372,24,-572
38.63,31533118,38632776,40,-372,24,-572
38.63,31533118,38636776,29,-372,24,-572
38.64,31533118,38640776,29,-148,-32,-344
38.66,31533118,38664864,0,-232,-148,-1304
38.66,31533118,38668879,0,-232,-148,-1304
38.67,31533118,38672782,0,-232,-148,-1304
38.67,31533118,38676789,0,-232,-148,-1304
38.68,31533118,38680863,0,76,12,-780
38.68,31533118,38684869,0,76,12,-780
38.68,31533118,38688778,0,76,12,-780
38.71,31533118,38712775,0,224,312,-856
38.71,31533118,38716789,0,224,312,-856
38.72,31533118,38720787,0,156,272,-1412
38.72,31533118,38724776,0,156,272,-1412
38.72,31533118,38728776,0,156,272,-1412
38.73,31533118,38732776,0,156,272,-1412
38.75,31533118,38756812,0,-32,-64,-988
38.76,31533118,38760865,0,-576,-60,-1456
38.76,31533118,38764935,0,-576,-60,-1456
38.76,31533118,38768798,0,-576,-60,-1456
38.77,31533118,38772786,0,-576,-60,-1456
38.78,31533118,38776866,0,-244,128,-500
38.8,31533118,38804774,30,-144,140,-1028
38.8,31533118,38808775,30,-144,140,-1028
38.81,31533118,38812786,40,-144,140,-1028
38.81,31533118,38816776,40,-144,140,-1028
38.82,31533118,38820776,40,-4,328,-1360
38.82,31533118,38824777,40,-4,328,-1360
38.82,31533118,38828777,40,-4,328,-1360
38.85,31533118,38852862,44,44,52,-948
38.85,31533118,38856879,44,44,52,-948
38.86,31533118,38860782,44,40,16,-860
38.86,31533118,38864790,45,40,16,-860
38.86,31533118,38868870,45,40,16,-860
38.87,31533118,38872921,45,40,16,-860
38.89,31533118,38896775,45,-56,320,-772
38.9,31533118,38900783,45,-268,120,-1040
38.9,31533118,38904787,45,-268,120,-1040
38.9,31533118,38908788,45,-268,120,-1040
38.91,31533118,38912777,50,-268,120,-1040
38.91,31533118,38916777,50,-268,120,-1040
38.94,31533118,38944860,49,-348,68,-724
38.94,31533118,38948922,49,-348,68,-724
38.95,31533118,38952794,49,-348,68,-724
38.96,31533118,38959238,49,-168,200,-1224
38.96,31533118,38964940,52,-168,200,-1224
38.96,31533118,38968786,52,-168,200,-1224
38.97,31533118,38972775,52,-168,200,-1224
38.99,31533118,38996785,48,-12,104,-1080
39,31533118,39000786,48,-100,192,-1000
39,31533118,39004776,48,-100,192,-1000
39,31533118,39008776,48,-100,192,-1000
39.01,31533118,39012776,47,-100,192,-1000
39.01,31533118,39016776,47,-100,192,-1000
39.04,31533118,39040775,49,-84,-88,-984
39.04,31533118,39044932,49,-84,-88,-984
39.04,31533118,39048796,49,-84,-88,-984
39.05,31533118,39052855,49,-84,-88,-984
39.05,31533118,39056862,49,-84,-88,-984
39.06,31533118,39060936,49,-32,-52,-924
39.08,31533118,39084774,54,-84,76,-896
39.08,31533118,39088775,46,-84,76,-896
39.09,31533118,39092786,46,-84,76,-896
39.09,31533118,39096776,46,-84,76,-896
39.1,31533118,39100791,46,0,40,-1100
39.1,31533118,39104776,46,0,40,-1100
